,title,url,cleanup_message,categories
1772,Gustav Fock,https://en.wikipedia.org/wiki/Gustav_Fock,"This article contains a list that has not been properly sorted . Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( April 2024 )","['German music publishers (people)', 'German music historians', 'German conductors (music)', '1893 births', '1974 deaths', 'Musicians from Hamburg']"
1773,"Kapu, Udupi","https://en.wikipedia.org/wiki/Kapu,_Udupi","This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Kapu, Udupi"" – news · newspapers · books · scholar · JSTOR ( May 2021 ) ( Learn how and when to remove this message )","['Beaches of Karnataka', 'Villages in Udupi district', 'Geography of Udupi district']"
1774,"Kapu, Udupi","https://en.wikipedia.org/wiki/Kapu,_Udupi",This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2024 ),"['Beaches of Karnataka', 'Villages in Udupi district', 'Geography of Udupi district']"
1775,Kotagiri,https://en.wikipedia.org/wiki/Kotagiri,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2024 ),"['Cities and towns in Nilgiris district', 'Hill stations in Tamil Nadu', 'Nilgiris district', 'Tourist attractions in Nilgiris district', 'Nilgiris district geography stubs']"
1776,List of Walkley awards won by The Australian,https://en.wikipedia.org/wiki/List_of_Walkley_awards_won_by_The_Australian,"This article contains a list that has not been properly sorted . Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( April 2024 )","['Australian journalism awards', 'The Australian']"
1777,Patiala,https://en.wikipedia.org/wiki/Patiala,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Patiala"" – news · newspapers · books · scholar · JSTOR ( September 2023 ) ( Learn how and when to remove this message )","['Patiala', 'Former capital cities in India']"
1778,Patiala,https://en.wikipedia.org/wiki/Patiala,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( September 2023 ) ( Learn how and when to remove this message ),"['Patiala', 'Former capital cities in India']"
1779,Patiala,https://en.wikipedia.org/wiki/Patiala,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( September 2023 ) ( Learn how and when to remove this message ),"['Patiala', 'Former capital cities in India']"
1780,Patiala,https://en.wikipedia.org/wiki/Patiala,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( September 2023 ) ( Learn how and when to remove this message ),"['Patiala', 'Former capital cities in India']"
1781,Patiala,https://en.wikipedia.org/wiki/Patiala,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( September 2023 ) ( Learn how and when to remove this message ),"['Patiala', 'Former capital cities in India']"
1782,Patiala,https://en.wikipedia.org/wiki/Patiala,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( January 2021 ) ( Learn how and when to remove this message ),"['Patiala', 'Former capital cities in India']"
1783,Patiala,https://en.wikipedia.org/wiki/Patiala,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2024 ),"['Patiala', 'Former capital cities in India']"
1784,Patiala,https://en.wikipedia.org/wiki/Patiala,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( August 2024 ),"['Patiala', 'Former capital cities in India']"
1785,Pernambut,https://en.wikipedia.org/wiki/Pernambut,This article may need to be rewritten to comply with Wikipedia's quality standards . You can help . The talk page may contain suggestions. ( April 2023 ),['Cities and towns in Vellore district']
1786,Pernambut,https://en.wikipedia.org/wiki/Pernambut,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources in this article. Unsourced material may be challenged and removed. Find sources: ""Pernambut"" – news · newspapers · books · scholar · JSTOR ( April 2023 ) ( Learn how and when to remove this message )",['Cities and towns in Vellore district']
1787,Pernambut,https://en.wikipedia.org/wiki/Pernambut,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2024 ),['Cities and towns in Vellore district']
1788,Postmodern theology,https://en.wikipedia.org/wiki/Postmodern_theology,This article cites its sources but does not provide page references . You can help by providing page numbers for existing citations. ( April 2024 ) ( Learn how and when to remove this message ),"['Christian theological movements', 'Christian philosophy', 'Types of existentialism', 'Postmodern theory', 'Postmodern religion', 'Religious existentialism']"
1789,Postmodern theology,https://en.wikipedia.org/wiki/Postmodern_theology,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2024 ),"['Christian theological movements', 'Christian philosophy', 'Types of existentialism', 'Postmodern theory', 'Postmodern religion', 'Religious existentialism']"
1790,Takumi Saitoh,https://en.wikipedia.org/wiki/Takumi_Saitoh,"This article contains a list that has not been properly sorted . Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( April 2024 )","['1981 births', 'Living people', 'Japanese male film actors', 'Japanese male models', 'Japanese male musical theatre actors', 'Japanese male television actors', 'Male actors from Tokyo', 'People from Minato, Tokyo', 'Singers from Tokyo', '21st-century Japanese male actors', '21st-century Japanese singers', '21st-century Japanese male singers']"
1791,Takumi Saitoh,https://en.wikipedia.org/wiki/Takumi_Saitoh,"This section of a biography of a living person does not include any references or sources . Please help by adding reliable sources . Contentious material about living people that is unsourced or poorly sourced must be removed immediately . Find sources: ""Takumi Saitoh"" – news · newspapers · books · scholar · JSTOR ( February 2025 ) ( Learn how and when to remove this message )","['1981 births', 'Living people', 'Japanese male film actors', 'Japanese male models', 'Japanese male musical theatre actors', 'Japanese male television actors', 'Male actors from Tokyo', 'People from Minato, Tokyo', 'Singers from Tokyo', '21st-century Japanese male actors', '21st-century Japanese singers', '21st-century Japanese male singers']"
1792,Takumi Saitoh,https://en.wikipedia.org/wiki/Takumi_Saitoh,"This section of a biography of a living person does not include any references or sources . Please help by adding reliable sources . Contentious material about living people that is unsourced or poorly sourced must be removed immediately . Find sources: ""Takumi Saitoh"" – news · newspapers · books · scholar · JSTOR ( February 2025 ) ( Learn how and when to remove this message )","['1981 births', 'Living people', 'Japanese male film actors', 'Japanese male models', 'Japanese male musical theatre actors', 'Japanese male television actors', 'Male actors from Tokyo', 'People from Minato, Tokyo', 'Singers from Tokyo', '21st-century Japanese male actors', '21st-century Japanese singers', '21st-century Japanese male singers']"
1793,Spanish language in the United States,https://en.wikipedia.org/wiki/Spanish_language_in_the_United_States,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2024 ),"['Spanish language in the United States', 'Spain–United States relations']"
1794,List of awards and nominations received by Michael Jackson,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Michael_Jackson,"This section has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ) This section needs additional citations for verification . Please help improve this article by adding citations to reliable sources in this section. Unsourced material may be challenged and removed. Find sources: ""List of awards and nominations received by Michael Jackson"" – news · newspapers · books · scholar · JSTOR ( May 2024 ) ( Learn how and when to remove this message ) ( Learn how and when to remove this message )","['Michael Jackson', 'Lists of awards received by American musician']"
1795,List of awards and nominations received by Michael Jackson,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Michael_Jackson,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ),"['Michael Jackson', 'Lists of awards received by American musician']"
1796,List of awards and nominations received by Michael Jackson,https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Michael_Jackson,"This section needs additional citations for verification . Please help improve this article by adding citations to reliable sources in this section. Unsourced material may be challenged and removed. Find sources: ""List of awards and nominations received by Michael Jackson"" – news · newspapers · books · scholar · JSTOR ( May 2024 ) ( Learn how and when to remove this message )","['Michael Jackson', 'Lists of awards received by American musician']"
1797,Basugaon,https://en.wikipedia.org/wiki/Basugaon,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Basugaon"" – news · newspapers · books · scholar · JSTOR ( January 2021 ) ( Learn how and when to remove this message )",['Cities and towns in Chirang district']
1798,Basugaon,https://en.wikipedia.org/wiki/Basugaon,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ),['Cities and towns in Chirang district']
1799,Basugaon,https://en.wikipedia.org/wiki/Basugaon,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ),['Cities and towns in Chirang district']
1800,Basugaon,https://en.wikipedia.org/wiki/Basugaon,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ),['Cities and towns in Chirang district']
1801,Basugaon,https://en.wikipedia.org/wiki/Basugaon,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ),['Cities and towns in Chirang district']
1802,Basugaon,https://en.wikipedia.org/wiki/Basugaon,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ),['Cities and towns in Chirang district']
1803,Chapbook,https://en.wikipedia.org/wiki/Chapbook,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Chapbook"" – news · newspapers · books · scholar · JSTOR ( February 2024 ) ( Learn how and when to remove this message )","['Chapbooks', '1820s neologisms', 'Book formats', 'Early modern literature']"
1804,Chapbook,https://en.wikipedia.org/wiki/Chapbook,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ),"['Chapbooks', '1820s neologisms', 'Book formats', 'Early modern literature']"
1805,Etawah district,https://en.wikipedia.org/wiki/Etawah_district,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ),"['Etawah district', 'Districts of Uttar Pradesh']"
1806,Anton Georgiev,https://en.wikipedia.org/wiki/Anton_Georgiev,"This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This biography of a living person relies too much on references to primary sources . Please help by adding secondary or tertiary sources . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately , especially if potentially libelous or harmful. Find sources: ""Anton Georgiev"" – news · newspapers · books · scholar · JSTOR ( February 2015 ) ( Learn how and when to remove this message ) The topic of this article may not meet Wikipedia's notability guideline for academics . Please help to demonstrate the notability of the topic by citing reliable secondary sources that are independent of the topic and provide significant coverage of it beyond a mere trivial mention. If notability cannot be shown, the article is likely to be merged , redirected , or deleted . Find sources: ""Anton Georgiev"" – news · newspapers · books · scholar · JSTOR ( February 2015 ) ( Learn how and when to remove this message ) This article includes a list of references , related reading , or external links , but its sources remain unclear because it lacks inline citations . Please help improve this article by introducing more precise citations. ( February 2018 ) ( Learn how and when to remove this message ) ( Learn how and when to remove this message )","['Academic staff of the Technical University of Varna', 'Living people']"
1807,Anton Georgiev,https://en.wikipedia.org/wiki/Anton_Georgiev,"This biography of a living person relies too much on references to primary sources . Please help by adding secondary or tertiary sources . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately , especially if potentially libelous or harmful. Find sources: ""Anton Georgiev"" – news · newspapers · books · scholar · JSTOR ( February 2015 ) ( Learn how and when to remove this message )","['Academic staff of the Technical University of Varna', 'Living people']"
1808,Anton Georgiev,https://en.wikipedia.org/wiki/Anton_Georgiev,"The topic of this article may not meet Wikipedia's notability guideline for academics . Please help to demonstrate the notability of the topic by citing reliable secondary sources that are independent of the topic and provide significant coverage of it beyond a mere trivial mention. If notability cannot be shown, the article is likely to be merged , redirected , or deleted . Find sources: ""Anton Georgiev"" – news · newspapers · books · scholar · JSTOR ( February 2015 ) ( Learn how and when to remove this message )","['Academic staff of the Technical University of Varna', 'Living people']"
1809,Anton Georgiev,https://en.wikipedia.org/wiki/Anton_Georgiev,"This article includes a list of references , related reading , or external links , but its sources remain unclear because it lacks inline citations . Please help improve this article by introducing more precise citations. ( February 2018 ) ( Learn how and when to remove this message )","['Academic staff of the Technical University of Varna', 'Living people']"
1810,Anton Georgiev,https://en.wikipedia.org/wiki/Anton_Georgiev,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ),"['Academic staff of the Technical University of Varna', 'Living people']"
1811,Ellen Schrecker,https://en.wikipedia.org/wiki/Ellen_Schrecker,"This section contains a list that has not been properly sorted . Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this section if you can. ( May 2024 )","['20th-century American historians', '21st-century American historians', 'American women historians', 'Jewish American historians', 'American social historians', 'American historians of education', 'Historians of the United States', 'Cold War historians', 'McCarthyism', 'Yeshiva University faculty', 'Harvard University alumni', 'Radcliffe College alumni', '21st-century American women', '21st-century American Jews', '1938 births', 'Living people']"
1812,Tidal disruption event,https://en.wikipedia.org/wiki/Tidal_disruption_event,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2024 ),"['Black holes', 'Stellar phenomena', 'Gamma-ray bursts', 'Astronomical events', 'Astronomical X-ray sources', 'Tidal disruption events']"
1813,Robert Chrisman,https://en.wikipedia.org/wiki/Robert_Chrisman,"A major contributor to this article appears to have a close connection with its subject. It may require cleanup to comply with Wikipedia's content policies, particularly neutral point of view . Please discuss further on the talk page . ( June 2024 ) ( Learn how and when to remove this message )","['20th-century African-American writers', '20th-century American essayists', '20th-century American male writers', '20th-century American poets', '21st-century African-American people', '1937 births', '2013 deaths', 'Activists from California', 'African-American male writers', 'African-American poets', 'American anthologists', 'American civil rights activists', 'American literary editors', 'American male essayists', 'American male poets', 'People from Yuma, Arizona', 'San Francisco State University alumni', 'UC Berkeley College of Letters and Science alumni', 'University of Michigan College of Literature, Science, and the Arts alumni', 'University of Nebraska faculty', 'Writers from the San Francisco Bay Area']"
1814,Robert Chrisman,https://en.wikipedia.org/wiki/Robert_Chrisman,"This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . Find sources: ""Robert Chrisman"" – news · newspapers · books · scholar · JSTOR ( June 2024 ) ( Learn how and when to remove this message )","['20th-century African-American writers', '20th-century American essayists', '20th-century American male writers', '20th-century American poets', '21st-century African-American people', '1937 births', '2013 deaths', 'Activists from California', 'African-American male writers', 'African-American poets', 'American anthologists', 'American civil rights activists', 'American literary editors', 'American male essayists', 'American male poets', 'People from Yuma, Arizona', 'San Francisco State University alumni', 'UC Berkeley College of Letters and Science alumni', 'University of Michigan College of Literature, Science, and the Arts alumni', 'University of Nebraska faculty', 'Writers from the San Francisco Bay Area']"
1815,Robert Chrisman,https://en.wikipedia.org/wiki/Robert_Chrisman,This section may contain excessive or irrelevant examples . Please help improve the article by adding descriptive text and removing less pertinent examples . ( June 2024 ),"['20th-century African-American writers', '20th-century American essayists', '20th-century American male writers', '20th-century American poets', '21st-century African-American people', '1937 births', '2013 deaths', 'Activists from California', 'African-American male writers', 'African-American poets', 'American anthologists', 'American civil rights activists', 'American literary editors', 'American male essayists', 'American male poets', 'People from Yuma, Arizona', 'San Francisco State University alumni', 'UC Berkeley College of Letters and Science alumni', 'University of Michigan College of Literature, Science, and the Arts alumni', 'University of Nebraska faculty', 'Writers from the San Francisco Bay Area']"
1816,Robert Chrisman,https://en.wikipedia.org/wiki/Robert_Chrisman,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),"['20th-century African-American writers', '20th-century American essayists', '20th-century American male writers', '20th-century American poets', '21st-century African-American people', '1937 births', '2013 deaths', 'Activists from California', 'African-American male writers', 'African-American poets', 'American anthologists', 'American civil rights activists', 'American literary editors', 'American male essayists', 'American male poets', 'People from Yuma, Arizona', 'San Francisco State University alumni', 'UC Berkeley College of Letters and Science alumni', 'University of Michigan College of Literature, Science, and the Arts alumni', 'University of Nebraska faculty', 'Writers from the San Francisco Bay Area']"
1817,Arnoldo Foà,https://en.wikipedia.org/wiki/Arnoldo_Fo%C3%A0,"This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ) This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Arnoldo Foà"" – news · newspapers · books · scholar · JSTOR ( June 2024 ) ( Learn how and when to remove this message ) ( Learn how and when to remove this message )","['1916 births', '2014 deaths', 'Actors from Ferrara', 'Male actors from Emilia-Romagna', 'Male actors from Florence', 'Italian people of Jewish descent', 'Jewish Italian writers', 'Italian male film actors', 'Italian male stage actors', 'Italian male radio actors', 'Italian male voice actors', 'Italian theatre directors', 'Centro Sperimentale di Cinematografia alumni', ""Nastro d'Argento winners"", '20th-century Italian male actors', '21st-century Italian male actors', '20th-century Italian male singers', '20th-century Italian male writers', 'Respiratory disease deaths in Lazio', 'Deaths from respiratory failure', 'Burials in the Protestant Cemetery, Rome', 'Italian atheists', 'Jewish atheists']"
1818,Arnoldo Foà,https://en.wikipedia.org/wiki/Arnoldo_Fo%C3%A0,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),"['1916 births', '2014 deaths', 'Actors from Ferrara', 'Male actors from Emilia-Romagna', 'Male actors from Florence', 'Italian people of Jewish descent', 'Jewish Italian writers', 'Italian male film actors', 'Italian male stage actors', 'Italian male radio actors', 'Italian male voice actors', 'Italian theatre directors', 'Centro Sperimentale di Cinematografia alumni', ""Nastro d'Argento winners"", '20th-century Italian male actors', '21st-century Italian male actors', '20th-century Italian male singers', '20th-century Italian male writers', 'Respiratory disease deaths in Lazio', 'Deaths from respiratory failure', 'Burials in the Protestant Cemetery, Rome', 'Italian atheists', 'Jewish atheists']"
1819,Arnoldo Foà,https://en.wikipedia.org/wiki/Arnoldo_Fo%C3%A0,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Arnoldo Foà"" – news · newspapers · books · scholar · JSTOR ( June 2024 ) ( Learn how and when to remove this message )","['1916 births', '2014 deaths', 'Actors from Ferrara', 'Male actors from Emilia-Romagna', 'Male actors from Florence', 'Italian people of Jewish descent', 'Jewish Italian writers', 'Italian male film actors', 'Italian male stage actors', 'Italian male radio actors', 'Italian male voice actors', 'Italian theatre directors', 'Centro Sperimentale di Cinematografia alumni', ""Nastro d'Argento winners"", '20th-century Italian male actors', '21st-century Italian male actors', '20th-century Italian male singers', '20th-century Italian male writers', 'Respiratory disease deaths in Lazio', 'Deaths from respiratory failure', 'Burials in the Protestant Cemetery, Rome', 'Italian atheists', 'Jewish atheists']"
1820,Arnoldo Foà,https://en.wikipedia.org/wiki/Arnoldo_Fo%C3%A0,This section needs expansion . You can help by adding to it . ( June 2024 ),"['1916 births', '2014 deaths', 'Actors from Ferrara', 'Male actors from Emilia-Romagna', 'Male actors from Florence', 'Italian people of Jewish descent', 'Jewish Italian writers', 'Italian male film actors', 'Italian male stage actors', 'Italian male radio actors', 'Italian male voice actors', 'Italian theatre directors', 'Centro Sperimentale di Cinematografia alumni', ""Nastro d'Argento winners"", '20th-century Italian male actors', '21st-century Italian male actors', '20th-century Italian male singers', '20th-century Italian male writers', 'Respiratory disease deaths in Lazio', 'Deaths from respiratory failure', 'Burials in the Protestant Cemetery, Rome', 'Italian atheists', 'Jewish atheists']"
1821,Kadakkal,https://en.wikipedia.org/wiki/Kadakkal,"This article includes a list of general references , but it lacks sufficient corresponding inline citations . Please help to improve this article by introducing more precise citations. ( November 2018 ) ( Learn how and when to remove this message )",['Cities and towns in Kollam district']
1822,Kadakkal,https://en.wikipedia.org/wiki/Kadakkal,This article possibly contains original research . Please improve it by verifying the claims made and adding inline citations . Statements consisting only of original research should be removed. ( May 2021 ) ( Learn how and when to remove this message ),['Cities and towns in Kollam district']
1823,Kadakkal,https://en.wikipedia.org/wiki/Kadakkal,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),['Cities and towns in Kollam district']
1824,Kadakkal,https://en.wikipedia.org/wiki/Kadakkal,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),['Cities and towns in Kollam district']
1825,Kadakkal,https://en.wikipedia.org/wiki/Kadakkal,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),['Cities and towns in Kollam district']
1826,Log flume (ride),https://en.wikipedia.org/wiki/Log_flume_(ride),This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),"['Log flume rides', 'Water rides']"
1827,Manikganj Sadar Upazila,https://en.wikipedia.org/wiki/Manikganj_Sadar_Upazila,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),"['Manikganj Sadar Upazila', 'Upazilas of Manikganj District']"
1828,Moravian Church,https://en.wikipedia.org/wiki/Moravian_Church,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),"['Moravian Church', '1457 establishments in Europe', 'Christian organizations established in the 15th century', 'Members of the World Council of Churches', 'Peace churches', 'Unity of the Brethren']"
1829,Moravian Church,https://en.wikipedia.org/wiki/Moravian_Church,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( February 2019 ) ( Learn how and when to remove this message ),"['Moravian Church', '1457 establishments in Europe', 'Christian organizations established in the 15th century', 'Members of the World Council of Churches', 'Peace churches', 'Unity of the Brethren']"
1830,Moravian Church,https://en.wikipedia.org/wiki/Moravian_Church,This section needs additional citations for verification . Please help improve this article by adding citations to reliable sources in this section. Unsourced material may be challenged and removed. ( June 2024 ) ( Learn how and when to remove this message ),"['Moravian Church', '1457 establishments in Europe', 'Christian organizations established in the 15th century', 'Members of the World Council of Churches', 'Peace churches', 'Unity of the Brethren']"
1831,Moravian Church,https://en.wikipedia.org/wiki/Moravian_Church,This section needs additional citations for verification . Please help improve this article by adding citations to reliable sources in this section. Unsourced material may be challenged and removed. ( June 2024 ) ( Learn how and when to remove this message ),"['Moravian Church', '1457 establishments in Europe', 'Christian organizations established in the 15th century', 'Members of the World Council of Churches', 'Peace churches', 'Unity of the Brethren']"
1832,Moravian Church,https://en.wikipedia.org/wiki/Moravian_Church,This section needs additional citations for verification . Please help improve this article by adding citations to reliable sources in this section. Unsourced material may be challenged and removed. ( June 2024 ) ( Learn how and when to remove this message ),"['Moravian Church', '1457 establishments in Europe', 'Christian organizations established in the 15th century', 'Members of the World Council of Churches', 'Peace churches', 'Unity of the Brethren']"
1833,Moravian Church,https://en.wikipedia.org/wiki/Moravian_Church,This section needs additional citations for verification . Please help improve this article by adding citations to reliable sources in this section. Unsourced material may be challenged and removed. ( June 2024 ) ( Learn how and when to remove this message ),"['Moravian Church', '1457 establishments in Europe', 'Christian organizations established in the 15th century', 'Members of the World Council of Churches', 'Peace churches', 'Unity of the Brethren']"
1834,Opposition to United States involvement in the Vietnam War,https://en.wikipedia.org/wiki/Opposition_to_United_States_involvement_in_the_Vietnam_War,This article contains a list that has not been properly sorted . See MOS:LISTSORT for more information. Please improve this article if you can. ( June 2024 ),"['Opposition to United States involvement in the Vietnam War', 'Anti-war protests', '1970s in politics', 'Criticism of the United States', '1960s in politics', 'Civil rights movement protests', 'Post–civil rights era in African-American history', 'Asian-American history', 'Protests in India', 'Lyndon B. Johnson administration controversies']"
1835,Henry deCourcy Richards,https://en.wikipedia.org/wiki/Henry_deCourcy_Richards,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Henry deCourcy Richards"" – news · newspapers · books · scholar · JSTOR ( June 2024 ) ( Learn how and when to remove this message )","['20th-century American architects', 'Architects from South Carolina', '1854 births', '1935 deaths']"
1836,Henry deCourcy Richards,https://en.wikipedia.org/wiki/Henry_deCourcy_Richards,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),"['20th-century American architects', 'Architects from South Carolina', '1854 births', '1935 deaths']"
1837,Secession in China,https://en.wikipedia.org/wiki/Secession_in_China,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Secession in China"" – news · newspapers · books · scholar · JSTOR ( July 2020 ) ( Learn how and when to remove this message )","['National liberation movements', ""Politics of the People's Republic of China"", 'Separatism in China', 'Secession']"
1838,Secession in China,https://en.wikipedia.org/wiki/Secession_in_China,"Some of this section's listed sources may not be reliable . Please help improve this article by looking for better, more reliable sources. Unreliable citations may be challenged and removed. ( June 2024 ) ( Learn how and when to remove this message )","['National liberation movements', ""Politics of the People's Republic of China"", 'Separatism in China', 'Secession']"
1839,Secession in China,https://en.wikipedia.org/wiki/Secession_in_China,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),"['National liberation movements', ""Politics of the People's Republic of China"", 'Separatism in China', 'Secession']"
1840,List of television theme music,https://en.wikipedia.org/wiki/List_of_television_theme_music,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 ),"['Television theme songs', 'Lists of songs']"
1841,Armchair detective,https://en.wikipedia.org/wiki/Armchair_detective,"The topic of this article may not meet Wikipedia's general notability guideline . Please help to demonstrate the notability of the topic by citing reliable secondary sources that are independent of the topic and provide significant coverage of it beyond a mere trivial mention. If notability cannot be shown, the article is likely to be merged , redirected , or deleted . Find sources: ""Armchair detective"" – news · newspapers · books · scholar · JSTOR ( March 2025 ) ( Learn how and when to remove this message )",['Detective fiction']
1842,Armchair detective,https://en.wikipedia.org/wiki/Armchair_detective,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2024 ),['Detective fiction']
1843,Berhampore,https://en.wikipedia.org/wiki/Berhampore,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( June 2021 ) ( Learn how and when to remove this message ),"['Cities and towns in Murshidabad district', 'Berhampore', 'Cities in West Bengal']"
1844,Berhampore,https://en.wikipedia.org/wiki/Berhampore,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( July 2024 ),"['Cities and towns in Murshidabad district', 'Berhampore', 'Cities in West Bengal']"
1845,Berhampore,https://en.wikipedia.org/wiki/Berhampore,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( September 2017 ),"['Cities and towns in Murshidabad district', 'Berhampore', 'Cities in West Bengal']"
1846,Bolpur,https://en.wikipedia.org/wiki/Bolpur,This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( July 2019 ) ( Learn how and when to remove this message ),"['Cities and towns in Birbhum district', 'Cities in West Bengal']"
